id,agent,unit,group
39647,agent,unit,3
39648,agent,unit,5
39649,agent,unit,5
39650,agent,unit,2
39651,agent,unit,2
39652,agent,unit,2
39653,agent,unit,2
39654,agent,unit,3
39655,agent,unit,3
39656,agent,unit,1
39657,agent,unit,2
39658,agent,unit,3
39659,agent,unit,2
39660,agent,unit,3
39662,agent,unit,2
12959,agent,unit,4
13510,agent,unit,3
13671,agent,unit,2
19629,agent,unit,2
13345,agent,unit,4
13492,agent,unit,2
13357,agent,unit,2
13367,agent,unit,2
39689,agent,unit,3
19619,agent,unit,3
13355,agent,unit,3
19631,agent,unit,3
12885,agent,unit,3
12962,agent,unit,3
13511,agent,unit,2
13364,agent,unit,2
13509,agent,unit,2
13405,agent,unit,2
13667,agent,unit,4
13622,agent,unit,2
39745,agent,unit,2
13666,agent,unit,2
13690,agent,unit,2
13618,agent,unit,1
13624,agent,unit,2
39732,agent,unit,2
39733,agent,unit,3
39734,agent,unit,3
12868,agent,unit,2
39736,agent,unit,3
39737,agent,unit,4
12963,agent,unit,3
39739,agent,unit,1
39746,agent,unit,4
39747,agent,unit,2
13623,agent,unit,3
39749,agent,unit,3
39750,agent,unit,3
39751,agent,unit,3
39752,agent,unit,3
39753,agent,unit,1
39754,agent,unit,5
39755,agent,unit,5
39756,agent,unit,1
39757,agent,unit,2
39758,agent,unit,2
39759,agent,unit,3
39760,agent,unit,2
39761,agent,unit,3
39762,agent,unit,3
39763,agent,unit,4
39764,agent,unit,3
39765,agent,unit,3
39766,agent,unit,3
39767,agent,unit,3
39768,agent,unit,1
39769,agent,unit,4
39770,agent,unit,4
39771,agent,unit,3
39772,agent,unit,1
39773,agent,unit,2
39774,agent,unit,4
39775,agent,unit,2
39776,agent,unit,2
39777,agent,unit,3
39778,agent,unit,2
39779,agent,unit,3
39780,agent,unit,4
39781,agent,unit,5
19621,agent,unit,4
39782,agent,unit,4
19872,agent,unit,4
19871,agent,unit,5
39783,agent,unit,4
39797,agent,unit,3
19868,agent,unit,4
12867,agent,unit,3
12870,agent,unit,3
13362,agent,unit,3
13676,agent,unit,3
13686,agent,unit,3
19762,agent,unit,4
39806,agent,unit,4
39807,agent,unit,3
13354,agent,unit,3
19617,agent,unit,3
19923,agent,unit,3
39811,agent,unit,4
19870,agent,unit,4
19620,agent,unit,1
13376,agent,unit,4
13693,agent,unit,3
12884,agent,unit,3
12967,agent,unit,3
13352,agent,unit,1
13505,agent,unit,2
19873,agent,unit,2
13353,agent,unit,3
13691,agent,unit,3
13692,agent,unit,3
12954,agent,unit,3
13356,agent,unit,4
13365,agent,unit,4
13507,agent,unit,4
19867,agent,unit,4
19869,agent,unit,4
19922,agent,unit,3
39849,agent,unit,3
39850,agent,unit,3
39851,agent,unit,3
12891,agent,unit,3
39852,agent,unit,4
12955,agent,unit,4
13375,agent,unit,4
39856,agent,unit,4
39858,agent,unit,3
13506,agent,unit,3
39860,agent,unit,2
39861,agent,unit,3
39862,agent,unit,3
13668,agent,unit,3
13680,agent,unit,3
39867,agent,unit,3
39868,agent,unit,4
39869,agent,unit,4
39870,agent,unit,4
39871,agent,unit,4
39872,agent,unit,4
39873,agent,unit,4
39874,agent,unit,4
39875,agent,unit,3
39876,agent,unit,4
39877,agent,unit,4
39878,agent,unit,2
39879,agent,unit,3
39880,agent,unit,1
39881,agent,unit,1
39882,agent,unit,3
39883,agent,unit,1
39884,agent,unit,4
39885,agent,unit,4
39886,agent,unit,3
39887,agent,unit,3
39888,agent,unit,4
39889,agent,unit,3
39890,agent,unit,3
39891,agent,unit,4
39892,agent,unit,4
39893,agent,unit,3
39894,agent,unit,3
19614,agent,unit,3
19879,agent,unit,4
39897,agent,unit,3
19926,agent,unit,3
19931,agent,unit,2
39900,agent,unit,3
13374,agent,unit,3
13360,agent,unit,3
13682,agent,unit,3
19610,agent,unit,3
19613,agent,unit,3
39911,agent,unit,3
19874,agent,unit,4
19940,agent,unit,4
12966,agent,unit,4
13670,agent,unit,4
13681,agent,unit,3
13617,agent,unit,3
19924,agent,unit,3
19939,agent,unit,3
39917,agent,unit,3
12961,agent,unit,1
13359,agent,unit,3
13363,agent,unit,1
13523,agent,unit,1
39924,agent,unit,3
39926,agent,unit,3
19925,agent,unit,2
39929,agent,unit,3
12866,agent,unit,3
13358,agent,unit,3
19612,agent,unit,1
39936,agent,unit,3
12982,agent,unit,4
12981,agent,unit,4
13501,agent,unit,3
13502,agent,unit,3
13687,agent,unit,2
19930,agent,unit,4
39940,agent,unit,3
19611,agent,unit,3
19877,agent,unit,3
13679,agent,unit,3
39946,agent,unit,4
12883,agent,unit,4
13684,agent,unit,2
19878,agent,unit,4
19929,agent,unit,4
39965,agent,unit,4
39966,agent,unit,4
39967,agent,unit,3
39968,agent,unit,3
39969,agent,unit,3
12886,agent,unit,3
13371,agent,unit,3
13373,agent,unit,3
39977,agent,unit,1
39978,agent,unit,1
39979,agent,unit,3
39980,agent,unit,3
13632,agent,unit,1
39983,agent,unit,3
39984,agent,unit,3
39985,agent,unit,3
39986,agent,unit,4
39987,agent,unit,3
39988,agent,unit,2
39989,agent,unit,3
39990,agent,unit,3
39991,agent,unit,2
39992,agent,unit,3
39993,agent,unit,3
39994,agent,unit,3
39995,agent,unit,3
39996,agent,unit,3
39997,agent,unit,3
39998,agent,unit,4
39999,agent,unit,3
40000,agent,unit,3
40001,agent,unit,3
40002,agent,unit,3
40003,agent,unit,4
40004,agent,unit,2
40005,agent,unit,4
40006,agent,unit,4
40007,agent,unit,4
40008,agent,unit,4
40009,agent,unit,4
40010,agent,unit,4
40011,agent,unit,2
40012,agent,unit,3
19837,agent,unit,3
40015,agent,unit,3
19935,agent,unit,3
40016,agent,unit,3
40017,agent,unit,3
40018,agent,unit,3
40019,agent,unit,3
12969,agent,unit,5
12980,agent,unit,3
13377,agent,unit,3
13688,agent,unit,4
13636,agent,unit,4
13637,agent,unit,1
12956,agent,unit,4
13366,agent,unit,3
13519,agent,unit,3
40045,agent,unit,3
13633,agent,unit,3
19880,agent,unit,3
19962,agent,unit,2
12880,agent,unit,3
13689,agent,unit,2
19830,agent,unit,3
13581,agent,unit,3
40066,agent,unit,3
13499,agent,unit,3
40069,agent,unit,3
13579,agent,unit,5
13635,agent,unit,2
13629,agent,unit,2
19927,agent,unit,3
12964,agent,unit,4
12957,agent,unit,2
12970,agent,unit,5
13504,agent,unit,5
13535,agent,unit,2
13531,agent,unit,4
19560,agent,unit,4
19832,agent,unit,2
19963,agent,unit,4
40084,agent,unit,4
13683,agent,unit,4
19881,agent,unit,1
19928,agent,unit,3
19936,agent,unit,3
13536,agent,unit,3
19838,agent,unit,3
19831,agent,unit,1
19934,agent,unit,4
19959,agent,unit,3
19972,agent,unit,3
12888,agent,unit,5
13520,agent,unit,3
13513,agent,unit,3
13583,agent,unit,3
13576,agent,unit,3
19608,agent,unit,4
19957,agent,unit,3
40121,agent,unit,3
40122,agent,unit,3
12882,agent,unit,3
40123,agent,unit,3
40129,agent,unit,3
13512,agent,unit,3
40130,agent,unit,3
40131,agent,unit,3
40134,agent,unit,2
40135,agent,unit,2
40136,agent,unit,2
40137,agent,unit,3
40138,agent,unit,3
40139,agent,unit,3
40140,agent,unit,3
40141,agent,unit,3
40142,agent,unit,3
40143,agent,unit,3
40144,agent,unit,3
40145,agent,unit,5
40146,agent,unit,5
40147,agent,unit,4
40148,agent,unit,2
40149,agent,unit,2
40150,agent,unit,2
40151,agent,unit,4
40152,agent,unit,4
40153,agent,unit,4
40154,agent,unit,4
40155,agent,unit,4
40156,agent,unit,2
40157,agent,unit,1
40158,agent,unit,1
40159,agent,unit,4
40160,agent,unit,1
40161,agent,unit,3
40162,agent,unit,4
40163,agent,unit,4
19559,agent,unit,5
19836,agent,unit,3
40169,agent,unit,3
40170,agent,unit,2
19956,agent,unit,3
19965,agent,unit,3
40171,agent,unit,3
40172,agent,unit,3
40182,agent,unit,3
13532,agent,unit,3
12958,agent,unit,3
40193,agent,unit,3
40197,agent,unit,3
13508,agent,unit,3
13530,agent,unit,3
40198,agent,unit,3
19971,agent,unit,3
40212,agent,unit,3
13571,agent,unit,4
13580,agent,unit,5
19835,agent,unit,5
19961,agent,unit,5
12972,agent,unit,4
13378,agent,unit,2
13529,agent,unit,5
19604,agent,unit,4
19932,agent,unit,2
40225,agent,unit,4
12974,agent,unit,4
13372,agent,unit,4
19606,agent,unit,4
19834,agent,unit,4
19938,agent,unit,4
19968,agent,unit,4
19966,agent,unit,4
12879,agent,unit,3
40239,agent,unit,3
13524,agent,unit,3
40240,agent,unit,3
13578,agent,unit,3
13630,agent,unit,1
19605,agent,unit,1
19960,agent,unit,1
12977,agent,unit,1
13534,agent,unit,3
19833,agent,unit,3
19937,agent,unit,3
19958,agent,unit,1
13370,agent,unit,3
40278,agent,unit,3
13533,agent,unit,4
13573,agent,unit,3
13575,agent,unit,3
12889,agent,unit,3
13546,agent,unit,3
13572,agent,unit,3
40272,agent,unit,3
40273,agent,unit,3
12978,agent,unit,3
40275,agent,unit,3
40276,agent,unit,3
40277,agent,unit,3
40279,agent,unit,3
40280,agent,unit,3
40284,agent,unit,4
40285,agent,unit,4
40286,agent,unit,4
40288,agent,unit,4
40289,agent,unit,4
40290,agent,unit,2
40291,agent,unit,2
40292,agent,unit,4
40293,agent,unit,4
40294,agent,unit,4
40295,agent,unit,2
40296,agent,unit,4
40297,agent,unit,4
40298,agent,unit,5
40299,agent,unit,5
40300,agent,unit,4
40301,agent,unit,4
40302,agent,unit,3
40303,agent,unit,3
40304,agent,unit,1
40305,agent,unit,4
40306,agent,unit,1
40307,agent,unit,1
40308,agent,unit,3
40309,agent,unit,3
40310,agent,unit,3
40311,agent,unit,3
40312,agent,unit,3
40313,agent,unit,3
19558,agent,unit,3
40315,agent,unit,3
19615,agent,unit,2
40317,agent,unit,4
40319,agent,unit,3
19967,agent,unit,3
40322,agent,unit,3
40330,agent,unit,2
40333,agent,unit,5
19856,agent,unit,5
13544,agent,unit,5
19601,agent,unit,5
40341,agent,unit,5
19581,agent,unit,2
40342,agent,unit,2
19933,agent,unit,2
40344,agent,unit,4
12975,agent,unit,5
40346,agent,unit,5
13521,agent,unit,4
19567,agent,unit,4
19607,agent,unit,4
40349,agent,unit,4
19842,agent,unit,1
13515,agent,unit,3
13569,agent,unit,3
13570,agent,unit,2
13582,agent,unit,1
19603,agent,unit,1
19953,agent,unit,4
12976,agent,unit,1
12973,agent,unit,1
12971,agent,unit,5
13539,agent,unit,1
13540,agent,unit,1
19847,agent,unit,3
19882,agent,unit,1
19970,agent,unit,3
40359,agent,unit,3
13526,agent,unit,4
19945,agent,unit,4
12991,agent,unit,3
13306,agent,unit,4
13517,agent,unit,4
19602,agent,unit,3
12984,agent,unit,3
13309,agent,unit,3
13518,agent,unit,3
13577,agent,unit,3
40370,agent,unit,3
19841,agent,unit,5
40385,agent,unit,5
40386,agent,unit,2
40387,agent,unit,2
40388,agent,unit,3
40389,agent,unit,5
40390,agent,unit,4
40391,agent,unit,4
40392,agent,unit,5
13303,agent,unit,2
13537,agent,unit,5
40395,agent,unit,5
40396,agent,unit,2
40397,agent,unit,2
40399,agent,unit,2
40400,agent,unit,2
40401,agent,unit,4
40402,agent,unit,5
40403,agent,unit,5
40404,agent,unit,5
40405,agent,unit,4
40406,agent,unit,4
40407,agent,unit,4
40408,agent,unit,3
40409,agent,unit,4
40410,agent,unit,2
40411,agent,unit,2
40412,agent,unit,4
40413,agent,unit,3
40414,agent,unit,3
40415,agent,unit,2
40416,agent,unit,1
40417,agent,unit,1
40418,agent,unit,1
40419,agent,unit,1
40420,agent,unit,3
40421,agent,unit,4
40422,agent,unit,1
40423,agent,unit,4
40424,agent,unit,4
40425,agent,unit,4
40426,agent,unit,4
40427,agent,unit,3
40428,agent,unit,3
40429,agent,unit,3
40430,agent,unit,3
40431,agent,unit,3
40432,agent,unit,3
40433,agent,unit,3
40434,agent,unit,4
19595,agent,unit,4
40436,agent,unit,3
19828,agent,unit,4
19826,agent,unit,2
12871,agent,unit,6
40451,agent,unit,3
40455,agent,unit,3
19609,agent,unit,3
19598,agent,unit,3
19846,agent,unit,3
12890,agent,unit,3
40460,agent,unit,5
40461,agent,unit,5
40462,agent,unit,4
19600,agent,unit,2
19597,agent,unit,5
19596,agent,unit,2
40464,agent,unit,4
19599,agent,unit,4
19946,agent,unit,2
19969,agent,unit,4
13547,agent,unit,3
40472,agent,unit,2
19943,agent,unit,3
40478,agent,unit,1
13307,agent,unit,4
13542,agent,unit,3
40483,agent,unit,2
13631,agent,unit,1
40484,agent,unit,4
40485,agent,unit,1
19950,agent,unit,3
13586,agent,unit,4
40488,agent,unit,3
19857,agent,unit,4
19852,agent,unit,4
40491,agent,unit,3
12872,agent,unit,3
12985,agent,unit,3
13514,agent,unit,3
13602,agent,unit,3
19564,agent,unit,3
19845,agent,unit,3
19824,agent,unit,3
12874,agent,unit,4
40502,agent,unit,2
19949,agent,unit,2
13522,agent,unit,2
13541,agent,unit,3
12987,agent,unit,3
13634,agent,unit,5
19594,agent,unit,5
19851,agent,unit,5
40529,agent,unit,4
12873,agent,unit,4
40531,agent,unit,4
40532,agent,unit,4
40533,agent,unit,4
40534,agent,unit,4
40535,agent,unit,4
13308,agent,unit,3
40538,agent,unit,3
40539,agent,unit,3
40541,agent,unit,2
40542,agent,unit,4
40543,agent,unit,2
40544,agent,unit,2
40545,agent,unit,3
40546,agent,unit,1
40547,agent,unit,1
40548,agent,unit,4
40549,agent,unit,2
40550,agent,unit,1
40551,agent,unit,2
40552,agent,unit,2
40553,agent,unit,2
40554,agent,unit,4
40555,agent,unit,1
40556,agent,unit,4
40557,agent,unit,3
40558,agent,unit,3
40559,agent,unit,3
40560,agent,unit,3
40561,agent,unit,3
40562,agent,unit,3
40563,agent,unit,3
40564,agent,unit,5
40565,agent,unit,1
40566,agent,unit,3
40567,agent,unit,4
40568,agent,unit,4
40569,agent,unit,5
40570,agent,unit,4
40571,agent,unit,4
40572,agent,unit,5
40573,agent,unit,5
40574,agent,unit,2
40575,agent,unit,2
40576,agent,unit,2
40577,agent,unit,3
40578,agent,unit,3
19500,agent,unit,3
40581,agent,unit,4
19561,agent,unit,4
40582,agent,unit,3
40583,agent,unit,3
19579,agent,unit,3
19577,agent,unit,1
19580,agent,unit,3
40585,agent,unit,2
40586,agent,unit,2
20002,agent,unit,3
19964,agent,unit,4
40589,agent,unit,3
12990,agent,unit,3
19497,agent,unit,5
19498,agent,unit,3
19552,agent,unit,3
19951,agent,unit,5
12986,agent,unit,4
19578,agent,unit,5
19942,agent,unit,4
19954,agent,unit,4
13543,agent,unit,5
19854,agent,unit,5
13595,agent,unit,5
19553,agent,unit,3
40636,agent,unit,3
13587,agent,unit,3
19499,agent,unit,3
19501,agent,unit,3
19555,agent,unit,1
20001,agent,unit,3
19944,agent,unit,3
12989,agent,unit,5
19554,agent,unit,1
19855,agent,unit,3
19843,agent,unit,3
19979,agent,unit,4
13640,agent,unit,3
19853,agent,unit,2
13545,agent,unit,4
13592,agent,unit,3
13641,agent,unit,3
19587,agent,unit,3
40693,agent,unit,3
40694,agent,unit,4
40695,agent,unit,4
40696,agent,unit,3
40697,agent,unit,3
40698,agent,unit,3
40699,agent,unit,2
40700,agent,unit,4
40701,agent,unit,4
40702,agent,unit,2
40704,agent,unit,2
40705,agent,unit,5
40706,agent,unit,5
13599,agent,unit,4
40707,agent,unit,4
13643,agent,unit,3
40708,agent,unit,3
40709,agent,unit,5
40710,agent,unit,3
40711,agent,unit,3
40712,agent,unit,3
40713,agent,unit,3
40714,agent,unit,1
40715,agent,unit,1
40716,agent,unit,1
40717,agent,unit,3
40718,agent,unit,4
40719,agent,unit,3
40720,agent,unit,4
40721,agent,unit,3
40722,agent,unit,4
40723,agent,unit,3
40724,agent,unit,3
40725,agent,unit,4
40726,agent,unit,3
40727,agent,unit,3
40728,agent,unit,3
40729,agent,unit,2
40730,agent,unit,3
40731,agent,unit,3
40732,agent,unit,2
40733,agent,unit,2
40734,agent,unit,2
40735,agent,unit,4
40736,agent,unit,4
40737,agent,unit,4
40738,agent,unit,2
40739,agent,unit,2
40740,agent,unit,2
40741,agent,unit,5
40742,agent,unit,5
40743,agent,unit,4
40745,agent,unit,3
19591,agent,unit,3
19588,agent,unit,3
13060,agent,unit,2
12875,agent,unit,3
12988,agent,unit,3
13644,agent,unit,3
19980,agent,unit,3
19985,agent,unit,3
13310,agent,unit,3
40776,agent,unit,5
19840,agent,unit,2
19976,agent,unit,4
19989,agent,unit,4
19982,agent,unit,3
12876,agent,unit,3
13642,agent,unit,2
19586,agent,unit,3
19866,agent,unit,3
19988,agent,unit,3
13304,agent,unit,3
40784,agent,unit,4
19589,agent,unit,4
19839,agent,unit,4
19920,agent,unit,3
19941,agent,unit,3
13063,agent,unit,3
13516,agent,unit,3
13585,agent,unit,3
13646,agent,unit,3
19562,agent,unit,3
19592,agent,unit,3
19585,agent,unit,3
19865,agent,unit,1
40798,agent,unit,2
19502,agent,unit,4
19557,agent,unit,4
19556,agent,unit,2
19849,agent,unit,2
40806,agent,unit,2
40807,agent,unit,3
19947,agent,unit,3
40808,agent,unit,1
13305,agent,unit,4
19858,agent,unit,3
19863,agent,unit,1
12877,agent,unit,4
19859,agent,unit,3
19983,agent,unit,2
13538,agent,unit,3
13584,agent,unit,3
13597,agent,unit,3
19864,agent,unit,3
40823,agent,unit,3
40836,agent,unit,3
40837,agent,unit,3
40838,agent,unit,3
13062,agent,unit,3
40839,agent,unit,3
40840,agent,unit,2
40841,agent,unit,3
40842,agent,unit,3
40843,agent,unit,3
12887,agent,unit,3
40845,agent,unit,3
40846,agent,unit,1
40850,agent,unit,1
40851,agent,unit,3
40852,agent,unit,3
40855,agent,unit,3
40856,agent,unit,3
40857,agent,unit,1
40858,agent,unit,1
40859,agent,unit,4
40860,agent,unit,4
40861,agent,unit,2
40862,agent,unit,2
40863,agent,unit,2
40864,agent,unit,3
40865,agent,unit,5
40866,agent,unit,3
40867,agent,unit,3
40868,agent,unit,4
40869,agent,unit,4
40870,agent,unit,5
40871,agent,unit,4
40872,agent,unit,3
40873,agent,unit,4
40874,agent,unit,3
40875,agent,unit,4
40876,agent,unit,3
40877,agent,unit,3
40878,agent,unit,1
40879,agent,unit,4
40880,agent,unit,4
40881,agent,unit,3
40882,agent,unit,4
40883,agent,unit,3
19550,agent,unit,3
40885,agent,unit,3
19576,agent,unit,3
40887,agent,unit,3
40888,agent,unit,3
40889,agent,unit,3
19892,agent,unit,3
19975,agent,unit,3
40893,agent,unit,3
40894,agent,unit,3
40921,agent,unit,3
40924,agent,unit,3
40925,agent,unit,3
19889,agent,unit,3
40926,agent,unit,3
40928,agent,unit,1
40931,agent,unit,3
19495,agent,unit,3
19887,agent,unit,4
20026,agent,unit,2
40933,agent,unit,3
13588,agent,unit,3
13601,agent,unit,2
19897,agent,unit,3
40939,agent,unit,3
19984,agent,unit,3
13061,agent,unit,3
13088,agent,unit,3
13090,agent,unit,1
13590,agent,unit,1
13596,agent,unit,4
13598,agent,unit,3
19888,agent,unit,3
19918,agent,unit,3
19593,agent,unit,4
19977,agent,unit,3
12878,agent,unit,3
13558,agent,unit,3
19548,agent,unit,3
19860,agent,unit,4
19896,agent,unit,3
19900,agent,unit,3
13554,agent,unit,3
19513,agent,unit,3
19862,agent,unit,2
19894,agent,unit,2
40961,agent,unit,4
19827,agent,unit,3
13078,agent,unit,3
13086,agent,unit,3
13559,agent,unit,3
13563,agent,unit,3
13092,agent,unit,3
13553,agent,unit,3
13648,agent,unit,3
19566,agent,unit,3
19890,agent,unit,4
19948,agent,unit,3
12505,agent,unit,3
40983,agent,unit,3
40985,agent,unit,3
40986,agent,unit,4
40987,agent,unit,3
40988,agent,unit,4
13070,agent,unit,3
13093,agent,unit,3
40994,agent,unit,4
40995,agent,unit,3
40996,agent,unit,3
40997,agent,unit,3
40998,agent,unit,3
13600,agent,unit,4
40999,agent,unit,3
41000,agent,unit,3
41001,agent,unit,3
41002,agent,unit,4
41003,agent,unit,3
41004,agent,unit,3
41005,agent,unit,3
41006,agent,unit,3
41007,agent,unit,3
41008,agent,unit,3
41009,agent,unit,3
41010,agent,unit,3
41011,agent,unit,3
41012,agent,unit,2
41013,agent,unit,3
41014,agent,unit,1
41015,agent,unit,1
41016,agent,unit,3
41017,agent,unit,3
41018,agent,unit,3
41019,agent,unit,3
41020,agent,unit,3
41021,agent,unit,3
41022,agent,unit,3
41023,agent,unit,3
41024,agent,unit,3
19496,agent,unit,3
19538,agent,unit,3
19514,agent,unit,3
41028,agent,unit,1
41031,agent,unit,2
19895,agent,unit,3
20009,agent,unit,3
41037,agent,unit,4
41039,agent,unit,4
12500,agent,unit,3
12504,agent,unit,3
13556,agent,unit,1
41065,agent,unit,3
19584,agent,unit,4
19899,agent,unit,4
13074,agent,unit,4
41071,agent,unit,3
12515,agent,unit,3
13076,agent,unit,3
13094,agent,unit,3
19512,agent,unit,3
19574,agent,unit,3
19886,agent,unit,3
20007,agent,unit,3
19978,agent,unit,3
13091,agent,unit,3
19547,agent,unit,4
19563,agent,unit,3
41078,agent,unit,3
20004,agent,unit,1
20005,agent,unit,3
13562,agent,unit,5
19520,agent,unit,4
19861,agent,unit,4
41088,agent,unit,1
20047,agent,unit,1
13638,agent,unit,3
19974,agent,unit,3
13647,agent,unit,3
20010,agent,unit,3
19952,agent,unit,3
12507,agent,unit,3
12492,agent,unit,3
12493,agent,unit,3
12484,agent,unit,4
19993,agent,unit,3
12509,agent,unit,3
12485,agent,unit,1
13312,agent,unit,1
13314,agent,unit,3
13589,agent,unit,3
19570,agent,unit,5
19891,agent,unit,5
20000,agent,unit,4
19997,agent,unit,4
41139,agent,unit,1
12503,agent,unit,1
41142,agent,unit,1
41143,agent,unit,1
13095,agent,unit,3
41144,agent,unit,3
41145,agent,unit,4
41146,agent,unit,2
41147,agent,unit,3
41148,agent,unit,3
41149,agent,unit,3
41152,agent,unit,2
41153,agent,unit,4
41154,agent,unit,4
41155,agent,unit,3
41156,agent,unit,3
41157,agent,unit,2
41158,agent,unit,4
41159,agent,unit,3
41160,agent,unit,3
41161,agent,unit,3
41162,agent,unit,3
41163,agent,unit,4
41164,agent,unit,4
41165,agent,unit,1
41166,agent,unit,3
41167,agent,unit,1
41168,agent,unit,3
41169,agent,unit,4
41170,agent,unit,4
41171,agent,unit,4
41172,agent,unit,1
41173,agent,unit,3
41174,agent,unit,2
41175,agent,unit,2
41176,agent,unit,2
41177,agent,unit,3
19518,agent,unit,3
41178,agent,unit,3
19546,agent,unit,3
41184,agent,unit,3
19569,agent,unit,3
19907,agent,unit,4
19885,agent,unit,3
19987,agent,unit,4
20048,agent,unit,3
20046,agent,unit,4
41188,agent,unit,4
13065,agent,unit,1
13096,agent,unit,4
13313,agent,unit,3
19541,agent,unit,3
19573,agent,unit,3
19575,agent,unit,3
19996,agent,unit,3
19981,agent,unit,3
12499,agent,unit,3
13080,agent,unit,3
13549,agent,unit,3
19905,agent,unit,4
19991,agent,unit,4
12502,agent,unit,4
12494,agent,unit,4
13613,agent,unit,4
19590,agent,unit,4
19884,agent,unit,4
12498,agent,unit,4
13561,agent,unit,4
19565,agent,unit,4
41243,agent,unit,4
19906,agent,unit,3
19992,agent,unit,3
13069,agent,unit,3
19542,agent,unit,3
19551,agent,unit,3
41249,agent,unit,2
19903,agent,unit,4
12495,agent,unit,4
41252,agent,unit,4
19515,agent,unit,4
19549,agent,unit,4
19572,agent,unit,3
13555,agent,unit,3
13645,agent,unit,3
13639,agent,unit,3
19901,agent,unit,3
19904,agent,unit,3
19998,agent,unit,3
20041,agent,unit,3
12508,agent,unit,3
12491,agent,unit,3
13594,agent,unit,4
19893,agent,unit,4
19994,agent,unit,3
19999,agent,unit,3
12486,agent,unit,4
12490,agent,unit,2
13066,agent,unit,2
13604,agent,unit,3
19568,agent,unit,3
41286,agent,unit,3
41287,agent,unit,3
13067,agent,unit,3
41289,agent,unit,4
13000,agent,unit,4
41291,agent,unit,2
41292,agent,unit,3
41293,agent,unit,2
41295,agent,unit,3
41296,agent,unit,3
13610,agent,unit,2
41297,agent,unit,2
41298,agent,unit,2
41299,agent,unit,4
41300,agent,unit,3
41301,agent,unit,2
41302,agent,unit,2
41303,agent,unit,2
41304,agent,unit,3
41305,agent,unit,3
41306,agent,unit,3
41307,agent,unit,4
41308,agent,unit,3
41309,agent,unit,3
41310,agent,unit,3
41311,agent,unit,3
41312,agent,unit,3
41313,agent,unit,4
41314,agent,unit,2
41315,agent,unit,2
41316,agent,unit,2
41317,agent,unit,5
41318,agent,unit,2
41319,agent,unit,3
41320,agent,unit,3
41321,agent,unit,3
19530,agent,unit,3
20006,agent,unit,4
41333,agent,unit,3
41367,agent,unit,3
13072,agent,unit,3
13311,agent,unit,3
13560,agent,unit,3
13593,agent,unit,3
19902,agent,unit,3
20042,agent,unit,3
13097,agent,unit,3
13557,agent,unit,3
13614,agent,unit,4
41382,agent,unit,3
20040,agent,unit,2
13098,agent,unit,3
41385,agent,unit,3
41386,agent,unit,2
20039,agent,unit,3
41388,agent,unit,3
12501,agent,unit,4
12514,agent,unit,2
12496,agent,unit,3
41391,agent,unit,3
19504,agent,unit,3
19534,agent,unit,3
19526,agent,unit,3
19517,agent,unit,3
19511,agent,unit,3
41392,agent,unit,4
19582,agent,unit,3
20038,agent,unit,3
20043,agent,unit,3
13077,agent,unit,4
13611,agent,unit,4
19529,agent,unit,3
19516,agent,unit,3
13550,agent,unit,3
41401,agent,unit,3
19533,agent,unit,3
19521,agent,unit,1
12997,agent,unit,3
13606,agent,unit,3
19510,agent,unit,3
19506,agent,unit,3
41413,agent,unit,2
19914,agent,unit,2
13324,agent,unit,2
19540,agent,unit,2
19571,agent,unit,3
20024,agent,unit,3
12497,agent,unit,3
13079,agent,unit,3
13089,agent,unit,3
13326,agent,unit,3
13325,agent,unit,3
13605,agent,unit,3
20011,agent,unit,1
41445,agent,unit,4
13087,agent,unit,4
13099,agent,unit,3
41447,agent,unit,3
41448,agent,unit,3
41449,agent,unit,2
41450,agent,unit,3
12999,agent,unit,3
41451,agent,unit,4
41453,agent,unit,4
13612,agent,unit,3
41455,agent,unit,3
41456,agent,unit,3
41457,agent,unit,3
41458,agent,unit,3
41459,agent,unit,3
41460,agent,unit,2
41461,agent,unit,2
41462,agent,unit,2
41463,agent,unit,2
41464,agent,unit,2
41465,agent,unit,3
41466,agent,unit,5
41467,agent,unit,1
41468,agent,unit,1
41469,agent,unit,3
41470,agent,unit,3
41471,agent,unit,3
41472,agent,unit,3
41473,agent,unit,3
41474,agent,unit,3
41475,agent,unit,3
41476,agent,unit,2
41477,agent,unit,3
41478,agent,unit,4
41484,agent,unit,4
41487,agent,unit,2
19995,agent,unit,3
41488,agent,unit,3
13552,agent,unit,3
41515,agent,unit,3
19509,agent,unit,3
19913,agent,unit,3
20032,agent,unit,3
12510,agent,unit,2
13073,agent,unit,3
19531,agent,unit,2
19519,agent,unit,3
13608,agent,unit,2
41525,agent,unit,2
19917,agent,unit,3
41526,agent,unit,3
13327,agent,unit,3
13568,agent,unit,3
13551,agent,unit,4
19503,agent,unit,3
41529,agent,unit,1
20016,agent,unit,1
41531,agent,unit,3
20035,agent,unit,3
12488,agent,unit,3
12994,agent,unit,3
41533,agent,unit,3
20013,agent,unit,3
12995,agent,unit,3
13603,agent,unit,3
20003,agent,unit,4
12487,agent,unit,2
13075,agent,unit,2
19535,agent,unit,3
41538,agent,unit,3
19528,agent,unit,3
19909,agent,unit,1
12489,agent,unit,2
13609,agent,unit,3
19505,agent,unit,3
20014,agent,unit,3
41549,agent,unit,3
13068,agent,unit,3
13100,agent,unit,3
41550,agent,unit,4
41551,agent,unit,3
41552,agent,unit,1
41553,agent,unit,1
